Date;Period;Id;Name;TotalHeat;PercentageUsed;TotalCO2;TotalCost
05-03-2024 11:00;Winter;4;Heat Pump 1;0,00;0,00;0,00;0,00
05-03-2024 12:00;Winter;3;Gas Motor 1;3,50;100,00;650,00;1409,41
05-03-2024 12:00;Winter;1;Gas Boiler 2;2,78;92,67;120,47;1556,80
05-03-2024 12:00;Winter;4;Heat Pump 1;0,00;0,00;0,00;0,00
05-03-2024 13:00;Winter;3;Gas Motor 1;3,50;100,00;650,00;1497,11
05-03-2024 13:00;Winter;1;Gas Boiler 2;2,76;92,00;119,60;1545,60
05-03-2024 13:00;Winter;4;Heat Pump 1;0,00;0,00;0,00;0,00
05-03-2024 14:00;Winter;3;Gas Motor 1;3,50;100,00;650,00;1539,10
05-03-2024 14:00;Winter;1;Gas Boiler 2;3,00;100,00;130,00;1680,00
05-03-2024 14:00;Winter;4;Heat Pump 1;0,03;0,50;0,00;24,02
05-03-2024 15:00;Winter;3;Gas Motor 1;3,50;100,00;650,00;1557,12
05-03-2024 15:00;Winter;1;Gas Boiler 2;2,98;99,33;129,13;1668,80
05-03-2024 15:00;Winter;4;Heat Pump 1;0,00;0,00;0,00;0,00
05-03-2024 16:00;Winter;3;Gas Motor 1;3,50;100,00;650,00;1182,56
05-03-2024 16:00;Winter;1;Gas Boiler 2;2,95;98,33;127,83;1652,00
05-03-2024 16:00;Winter;4;Heat Pump 1;0,00;0,00;0,00;0,00
05-03-2024 17:00;Winter;3;Gas Motor 1;3,50;100,00;650,00;544,03
05-03-2024 17:00;Winter;1;Gas Boiler 2;2,64;88,00;114,40;1478,40
05-03-2024 17:00;Winter;4;Heat Pump 1;0,00;0,00;0,00;0,00
05-03-2024 18:00;Winter;3;Gas Motor 1;3,50;100,00;650,00;222,72
05-03-2024 18:00;Winter;1;Gas Boiler 2;2,80;93,33;121,33;1568,00
05-03-2024 18:00;Winter;4;Heat Pump 1;0,00;0,00;0,00;0,00
05-03-2024 19:00;Winter;3;Gas Motor 1;3,50;100,00;650,00;858,16
05-03-2024 19:00;Winter;1;Gas Boiler 2;2,67;89,00;115,70;1495,20
05-03-2024 19:00;Winter;4;Heat Pump 1;0,00;0,00;0,00;0,00
05-03-2024 20:00;Winter;3;Gas Motor 1;3,50;100,00;650,00;858,94
05-03-2024 20:00;Winter;1;Gas Boiler 2;2,60;86,67;112,67;1456,00
05-03-2024 20:00;Winter;4;Heat Pump 1;0,00;0,00;0,00;0,00
05-03-2024 21:00;Winter;3;Gas Motor 1;3,50;100,00;650,00;1392,38
05-03-2024 21:00;Winter;1;Gas Boiler 2;2,59;86,33;112,23;1450,40
05-03-2024 21:00;Winter;4;Heat Pump 1;0,00;0,00;0,00;0,00
05-03-2024 22:00;Winter;3;Gas Motor 1;3,50;100,00;650,00;1469,81
05-03-2024 22:00;Winter;1;Gas Boiler 2;2,59;86,33;112,23;1450,40
05-03-2024 22:00;Winter;4;Heat Pump 1;0,00;0,00;0,00;0,00
05-03-2024 23:00;Winter;3;Gas Motor 1;3,50;100,00;650,00;1554,39
05-03-2024 23:00;Winter;1;Gas Boiler 2;2,53;84,33;109,63;1416,80
05-03-2024 23:00;Winter;4;Heat Pump 1;0,00;0,00;0,00;0,00
06-03-2024 00:00;Winter;3;Gas Motor 1;3,50;100,00;650,00;1454,91
06-03-2024 00:00;Winter;1;Gas Boiler 2;2,58;86,00;111,80;1444,80
06-03-2024 00:00;Winter;4;Heat Pump 1;0,00;0,00;0,00;0,00
06-03-2024 01:00;Winter;3;Gas Motor 1;3,50;100,00;650,00;1507,17
06-03-2024 01:00;Winter;1;Gas Boiler 2;2,68;89,33;116,13;1500,80
06-03-2024 01:00;Winter;4;Heat Pump 1;0,00;0,00;0,00;0,00
06-03-2024 02:00;Winter;3;Gas Motor 1;3,50;100,00;650,00;1510,66
06-03-2024 02:00;Winter;1;Gas Boiler 2;2,76;92,00;119,60;1545,60
06-03-2024 02:00;Winter;4;Heat Pump 1;0,00;0,00;0,00;0,00
06-03-2024 03:00;Winter;3;Gas Motor 1;3,50;100,00;650,00;1470,98
06-03-2024 03:00;Winter;1;Gas Boiler 2;2,89;96,33;125,23;1618,40
06-03-2024 03:00;Winter;4;Heat Pump 1;0,00;0,00;0,00;0,00
06-03-2024 04:00;Winter;3;Gas Motor 1;3,50;100,00;650,00;1454,34
06-03-2024 04:00;Winter;1;Gas Boiler 2;3,00;100,00;130,00;1680,00
06-03-2024 04:00;Winter;4;Heat Pump 1;0,46;7,67;0,00;383,33
06-03-2024 05:00;Winter;3;Gas Motor 1;3,50;100,00;650,00;1337,81
06-03-2024 05:00;Winter;1;Gas Boiler 2;3,00;100,00;130,00;1680,00
06-03-2024 05:00;Winter;4;Heat Pump 1;0,59;9,83;0,00;518,11
06-03-2024 06:00;Winter;3;Gas Motor 1;3,50;100,00;650,00;421,13
06-03-2024 06:00;Winter;1;Gas Boiler 2;3,00;100,00;130,00;1680,00
06-03-2024 06:00;Winter;4;Heat Pump 1;0,84;14,00;0,00;1033,80
06-03-2024 07:00;Winter;3;Gas Motor 1;3,50;100,00;650,00;-330,27
06-03-2024 07:00;Winter;1;Gas Boiler 2;3,00;100,00;130,00;1680,00
06-03-2024 07:00;Winter;4;Heat Pump 1;0,34;5,67;0,00;516,70
06-03-2024 08:00;Winter;3;Gas Motor 1;3,50;100,00;650,00;-448,73
06-03-2024 08:00;Winter;1;Gas Boiler 2;3,00;100,00;130,00;1680,00
06-03-2024 08:00;Winter;4;Heat Pump 1;0,44;7,33;0,00;688,72
06-03-2024 09:00;Winter;3;Gas Motor 1;3,50;100,00;650,00;-332,59
06-03-2024 09:00;Winter;1;Gas Boiler 2;3,00;100,00;130,00;1680,00
06-03-2024 09:00;Winter;4;Heat Pump 1;0,36;6,00;0,00;547,42
06-03-2024 10:00;Winter;3;Gas Motor 1;3,50;100,00;650,00;109,70
06-03-2024 10:00;Winter;1;Gas Boiler 2;3,00;100,00;130,00;1680,00
06-03-2024 10:00;Winter;4;Heat Pump 1;0,23;3,83;0,00;310,62
06-03-2024 11:00;Winter;3;Gas Motor 1;3,50;100,00;650,00;735,86
06-03-2024 11:00;Winter;1;Gas Boiler 2;2,96;98,67;128,27;1657,60
06-03-2024 11:00;Winter;4;Heat Pump 1;0,00;0,00;0,00;0,00
06-03-2024 12:00;Winter;3;Gas Motor 1;3,50;100,00;650,00;1082,31
06-03-2024 12:00;Winter;1;Gas Boiler 2;2,71;90,33;117,43;1517,60
06-03-2024 12:00;Winter;4;Heat Pump 1;0,00;0,00;0,00;0,00
06-03-2024 13:00;Winter;3;Gas Motor 1;3,50;100,00;650,00;1142,32
06-03-2024 13:00;Winter;1;Gas Boiler 2;2,76;92,00;119,60;1545,60
06-03-2024 13:00;Winter;4;Heat Pump 1;0,00;0,00;0,00;0,00
06-03-2024 14:00;Winter;3;Gas Motor 1;3,50;100,00;650,00;1142,32
06-03-2024 14:00;Winter;1;Gas Boiler 2;2,84;94,67;123,07;1590,40
06-03-2024 14:00;Winter;4;Heat Pump 1;0,00;0,00;0,00;0,00
06-03-2024 15:00;Winter;3;Gas Motor 1;3,50;100,00;650,00;1122,97
06-03-2024 15:00;Winter;1;Gas Boiler 2;3,00;100,00;130,00;1680,00
06-03-2024 15:00;Winter;4;Heat Pump 1;0,16;2,67;0,00;153,72
06-03-2024 16:00;Winter;3;Gas Motor 1;3,50;100,00;650,00;557,19
06-03-2024 16:00;Winter;1;Gas Boiler 2;3,00;100,00;130,00;1680,00
06-03-2024 16:00;Winter;4;Heat Pump 1;0,21;3,50;0,00;247,46
06-03-2024 17:00;Winter;3;Gas Motor 1;3,50;100,00;650,00;-175,03
06-03-2024 17:00;Winter;1;Gas Boiler 2;3,00;100,00;130,00;1680,00
06-03-2024 17:00;Winter;4;Heat Pump 1;0,31;5,17;0,00;452,60
06-03-2024 18:00;Winter;3;Gas Motor 1;3,50;100,00;650,00;-828,09
06-03-2024 18:00;Winter;1;Gas Boiler 2;2,97;99,00;128,70;1663,20
06-03-2024 18:00;Winter;4;Heat Pump 1;0,00;0,00;0,00;0,00
06-03-2024 19:00;Winter;3;Gas Motor 1;3,50;100,00;650,00;-533,88
06-03-2024 19:00;Winter;1;Gas Boiler 2;2,76;92,00;119,60;1545,60
06-03-2024 19:00;Winter;4;Heat Pump 1;0,00;0,00;0,00;0,00
06-03-2024 20:00;Winter;3;Gas Motor 1;3,50;100,00;650,00;-171,15
06-03-2024 20:00;Winter;1;Gas Boiler 2;2,70;90,00;117,00;1512,00
06-03-2024 20:00;Winter;4;Heat Pump 1;0,00;0,00;0,00;0,00
06-03-2024 21:00;Winter;3;Gas Motor 1;3,50;100,00;650,00;195,45
06-03-2024 21:00;Winter;1;Gas Boiler 2;2,72;90,67;117,87;1523,20
06-03-2024 21:00;Winter;4;Heat Pump 1;0,00;0,00;0,00;0,00
06-03-2024 22:00;Winter;3;Gas Motor 1;3,50;100,00;650,00;349,32
06-03-2024 22:00;Winter;1;Gas Boiler 2;2,65;88,33;114,83;1484,00
06-03-2024 22:00;Winter;4;Heat Pump 1;0,00;0,00;0,00;0,00
06-03-2024 23:00;Winter;3;Gas Motor 1;3,50;100,00;650,00;559,32
06-03-2024 23:00;Winter;1;Gas Boiler 2;2,69;89,67;116,57;1506,40
06-03-2024 23:00;Winter;4;Heat Pump 1;0,00;0,00;0,00;0,00
07-03-2024 00:00;Winter;3;Gas Motor 1;3,50;100,00;650,00;838,56
07-03-2024 00:00;Winter;1;Gas Boiler 2;2,65;88,33;114,83;1484,00
07-03-2024 00:00;Winter;4;Heat Pump 1;0,00;0,00;0,00;0,00
07-03-2024 01:00;Winter;3;Gas Motor 1;3,50;100,00;650,00;902,47
07-03-2024 01:00;Winter;1;Gas Boiler 2;2,83;94,33;122,63;1584,80
07-03-2024 01:00;Winter;4;Heat Pump 1;0,00;0,00;0,00;0,00
07-03-2024 02:00;Winter;3;Gas Motor 1;3,50;100,00;650,00;905,59
07-03-2024 02:00;Winter;1;Gas Boiler 2;2,82;94,00;122,20;1579,20
07-03-2024 02:00;Winter;4;Heat Pump 1;0,00;0,00;0,00;0,00
07-03-2024 03:00;Winter;3;Gas Motor 1;3,50;100,00;650,00;906,34
07-03-2024 03:00;Winter;1;Gas Boiler 2;2,88;96,00;124,80;1612,80
07-03-2024 03:00;Winter;4;Heat Pump 1;0,00;0,00;0,00;0,00
07-03-2024 04:00;Winter;3;Gas Motor 1;3,50;100,00;650,00;902,47
07-03-2024 04:00;Winter;1;Gas Boiler 2;3,00;100,00;130,00;1680,00
07-03-2024 04:00;Winter;4;Heat Pump 1;0,52;8,67;0,00;543,71
07-03-2024 05:00;Winter;3;Gas Motor 1;3,50;100,00;650,00;716,36
07-03-2024 05:00;Winter;1;Gas Boiler 2;3,00;100,00;130,00;1680,00
07-03-2024 05:00;Winter;4;Heat Pump 1;0,71;11,83;0,00;793,19
07-03-2024 06:00;Winter;3;Gas Motor 1;3,50;100,00;650,00;245,97
07-03-2024 06:00;Winter;1;Gas Boiler 2;3,00;100,00;130,00;1680,00
07-03-2024 06:00;Winter;4;Heat Pump 1;0,90;15,00;0,00;1168,28
07-03-2024 07:00;Winter;3;Gas Motor 1;3,50;100,00;650,00;-408,04
07-03-2024 07:00;Winter;1;Gas Boiler 2;3,00;100,00;130,00;1680,00
07-03-2024 07:00;Winter;4;Heat Pump 1;0,42;7,00;0,00;650,84
07-03-2024 08:00;Winter;3;Gas Motor 1;3,50;100,00;650,00;-543,39
07-03-2024 08:00;Winter;1;Gas Boiler 2;3,00;100,00;130,00;1680,00
07-03-2024 08:00;Winter;4;Heat Pump 1;0,56;9,33;0,00;896,95
07-03-2024 09:00;Winter;3;Gas Motor 1;3,50;100,00;650,00;-32,52
07-03-2024 09:00;Winter;1;Gas Boiler 2;3,00;100,00;130,00;1680,00
07-03-2024 09:00;Winter;4;Heat Pump 1;0,52;8,67;0,00;730,70
07-03-2024 10:00;Winter;3;Gas Motor 1;3,50;100,00;650,00;787,44
07-03-2024 10:00;Winter;1;Gas Boiler 2;3,00;100,00;130,00;1680,00
07-03-2024 10:00;Winter;4;Heat Pump 1;0,62;10,33;0,00;675,69
07-03-2024 11:00;Winter;3;Gas Motor 1;3,50;100,00;650,00;770,02
07-03-2024 11:00;Winter;1;Gas Boiler 2;3,00;100,00;130,00;1680,00
07-03-2024 11:00;Winter;4;Heat Pump 1;0,58;9,67;0,00;635,99
07-03-2024 12:00;Winter;3;Gas Motor 1;3,50;100,00;650,00;940,43
07-03-2024 12:00;Winter;1;Gas Boiler 2;3,00;100,00;130,00;1680,00
07-03-2024 12:00;Winter;4;Heat Pump 1;0,58;9,67;0,00;597,97
07-03-2024 13:00;Winter;3;Gas Motor 1;3,50;100,00;650,00;1036,29
07-03-2024 13:00;Winter;1;Gas Boiler 2;3,00;100,00;130,00;1680,00
07-03-2024 13:00;Winter;4;Heat Pump 1;0,50;8,33;0,00;497,06
07-03-2024 14:00;Winter;3;Gas Motor 1;3,50;100,00;650,00;1006,86
07-03-2024 14:00;Winter;1;Gas Boiler 2;3,00;100,00;130,00;1680,00
07-03-2024 14:00;Winter;4;Heat Pump 1;0,14;2,33;0,00;140,76
07-03-2024 15:00;Winter;3;Gas Motor 1;3,50;100,00;650,00;902,47
07-03-2024 15:00;Winter;1;Gas Boiler 2;3,00;100,00;130,00;1680,00
07-03-2024 15:00;Winter;4;Heat Pump 1;0,59;9,83;0,00;616,90
07-03-2024 16:00;Winter;3;Gas Motor 1;3,50;100,00;650,00;507,79
07-03-2024 16:00;Winter;1;Gas Boiler 2;3,00;100,00;130,00;1680,00
07-03-2024 16:00;Winter;4;Heat Pump 1;0,57;9,50;0,00;682,51
07-03-2024 17:00;Winter;3;Gas Motor 1;3,50;100,00;650,00;-36,58
07-03-2024 17:00;Winter;1;Gas Boiler 2;3,00;100,00;130,00;1680,00
07-03-2024 17:00;Winter;4;Heat Pump 1;0,53;8,83;0,00;745,58
07-03-2024 18:00;Winter;3;Gas Motor 1;3,50;100,00;650,00;-408,04
07-03-2024 18:00;Winter;1;Gas Boiler 2;3,00;100,00;130,00;1680,00
07-03-2024 18:00;Winter;4;Heat Pump 1;0,03;0,50;0,00;46,49
07-03-2024 19:00;Winter;3;Gas Motor 1;3,50;100,00;650,00;-272,08
07-03-2024 19:00;Winter;1;Gas Boiler 2;2,88;96,00;124,80;1612,80
07-03-2024 19:00;Winter;4;Heat Pump 1;0,00;0,00;0,00;0,00
07-03-2024 20:00;Winter;3;Gas Motor 1;3,50;100,00;650,00;60,25
07-03-2024 20:00;Winter;1;Gas Boiler 2;3,00;100,00;130,00;1680,00
07-03-2024 20:00;Winter;4;Heat Pump 1;0,01;0,17;0,00;13,70
07-03-2024 21:00;Winter;3;Gas Motor 1;3,50;100,00;650,00;364,68
07-03-2024 21:00;Winter;1;Gas Boiler 2;2,84;94,67;123,07;1590,40
07-03-2024 21:00;Winter;4;Heat Pump 1;0,00;0,00;0,00;0,00
07-03-2024 22:00;Winter;3;Gas Motor 1;3,50;100,00;650,00;540,13
07-03-2024 22:00;Winter;1;Gas Boiler 2;2,91;97,00;126,10;1629,60
07-03-2024 22:00;Winter;4;Heat Pump 1;0,00;0,00;0,00;0,00
07-03-2024 23:00;Winter;3;Gas Motor 1;3,50;100,00;650,00;720,23
07-03-2024 23:00;Winter;1;Gas Boiler 2;2,85;95,00;123,50;1596,00
07-03-2024 23:00;Winter;4;Heat Pump 1;0,00;0,00;0,00;0,00
08-03-2024 00:00;Winter;3;Gas Motor 1;3,50;100,00;650,00;368,56
08-03-2024 00:00;Winter;1;Gas Boiler 2;3,00;100,00;130,00;1680,00
08-03-2024 00:00;Winter;4;Heat Pump 1;0,12;2,00;0,00;150,11
08-03-2024 01:00;Winter;3;Gas Motor 1;3,50;100,00;650,00;463,17
08-03-2024 01:00;Winter;1;Gas Boiler 2;3,00;100,00;130,00;1680,00
08-03-2024 01:00;Winter;4;Heat Pump 1;0,35;5,83;0,00;425,09
08-03-2024 02:00;Winter;3;Gas Motor 1;3,50;100,00;650,00;562,83
08-03-2024 02:00;Winter;1;Gas Boiler 2;3,00;100,00;130,00;1680,00
08-03-2024 02:00;Winter;4;Heat Pump 1;0,48;8,00;0,00;564,59
08-03-2024 03:00;Winter;3;Gas Motor 1;3,50;100,00;650,00;602,09
08-03-2024 03:00;Winter;1;Gas Boiler 2;3,00;100,00;130,00;1680,00
08-03-2024 03:00;Winter;4;Heat Pump 1;0,54;9,00;0,00;627,00
08-03-2024 04:00;Winter;3;Gas Motor 1;3,50;100,00;650,00;640,78
08-03-2024 04:00;Winter;1;Gas Boiler 2;3,00;100,00;130,00;1680,00
08-03-2024 04:00;Winter;4;Heat Pump 1;1,22;20,33;0,00;1398,41
08-03-2024 05:00;Winter;3;Gas Motor 1;3,50;100,00;650,00;580,22
08-03-2024 05:00;Winter;1;Gas Boiler 2;3,00;100,00;130,00;1680,00
08-03-2024 05:00;Winter;4;Heat Pump 1;1,35;22,50;0,00;1578,87
08-03-2024 06:00;Winter;3;Gas Motor 1;3,50;100,00;650,00;65,76
08-03-2024 06:00;Winter;1;Gas Boiler 2;3,00;100,00;130,00;1680,00
08-03-2024 06:00;Winter;4;Heat Pump 1;1,65;27,50;0,00;2256,21
08-03-2024 07:00;Winter;3;Gas Motor 1;3,50;100,00;650,00;-339,58
08-03-2024 07:00;Winter;1;Gas Boiler 2;3,00;100,00;130,00;1680,00
08-03-2024 07:00;Winter;4;Heat Pump 1;1,12;18,67;0,00;1706,10
08-03-2024 08:00;Winter;3;Gas Motor 1;3,50;100,00;650,00;-717,83
08-03-2024 08:00;Winter;1;Gas Boiler 2;3,00;100,00;130,00;1680,00
08-03-2024 08:00;Winter;4;Heat Pump 1;1,05;17,50;0,00;1752,22
08-03-2024 09:00;Winter;3;Gas Motor 1;3,50;100,00;650,00;59,78
08-03-2024 09:00;Winter;1;Gas Boiler 2;3,00;100,00;130,00;1680,00
08-03-2024 09:00;Winter;4;Heat Pump 1;1,10;18,33;0,00;1506,67
08-03-2024 10:00;Winter;3;Gas Motor 1;3,50;100,00;650,00;988,47
08-03-2024 10:00;Winter;1;Gas Boiler 2;3,00;100,00;130,00;1680,00
08-03-2024 10:00;Winter;4;Heat Pump 1;1,25;20,83;0,00;1265,64
08-03-2024 11:00;Winter;3;Gas Motor 1;3,50;100,00;650,00;1169,38
08-03-2024 11:00;Winter;1;Gas Boiler 2;3,00;100,00;130,00;1680,00
08-03-2024 11:00;Winter;4;Heat Pump 1;0,56;9,33;0,00;528,04
08-03-2024 12:00;Winter;3;Gas Motor 1;3,50;100,00;650,00;1228,19
08-03-2024 12:00;Winter;1;Gas Boiler 2;3,00;100,00;130,00;1680,00
08-03-2024 12:00;Winter;4;Heat Pump 1;0,18;3,00;0,00;165,66
08-03-2024 13:00;Winter;3;Gas Motor 1;3,50;100,00;650,00;1242,31
08-03-2024 13:00;Winter;1;Gas Boiler 2;3,00;100,00;130,00;1680,00
08-03-2024 13:00;Winter;4;Heat Pump 1;0,23;3,83;0,00;210,42
08-03-2024 14:00;Winter;3;Gas Motor 1;3,50;100,00;650,00;1254,69
08-03-2024 14:00;Winter;1;Gas Boiler 2;3,00;100,00;130,00;1680,00
08-03-2024 14:00;Winter;4;Heat Pump 1;0,34;5,67;0,00;309,44
08-03-2024 15:00;Winter;3;Gas Motor 1;3,50;100,00;650,00;1038,97
08-03-2024 15:00;Winter;1;Gas Boiler 2;3,00;100,00;130,00;1680,00
08-03-2024 15:00;Winter;4;Heat Pump 1;0,80;13,33;0,00;794,47
08-03-2024 16:00;Winter;3;Gas Motor 1;3,50;100,00;650,00;986,52
08-03-2024 16:00;Winter;1;Gas Boiler 2;3,00;100,00;130,00;1680,00
08-03-2024 16:00;Winter;4;Heat Pump 1;0,89;14,83;0,00;901,80
08-03-2024 17:00;Winter;3;Gas Motor 1;3,50;100,00;650,00;992,14
08-03-2024 17:00;Winter;1;Gas Boiler 2;3,00;100,00;130,00;1680,00
08-03-2024 17:00;Winter;4;Heat Pump 1;1,18;19,67;0,00;1193,10
08-03-2024 18:00;Winter;3;Gas Motor 1;3,50;100,00;650,00;1475,45
08-03-2024 18:00;Winter;1;Gas Boiler 2;3,00;100,00;130,00;1680,00
08-03-2024 18:00;Winter;4;Heat Pump 1;0,88;14,67;0,00;726,18
08-03-2024 19:00;Winter;3;Gas Motor 1;3,50;100,00;650,00;1602,18
08-03-2024 19:00;Winter;1;Gas Boiler 2;3,00;100,00;130,00;1680,00
08-03-2024 19:00;Winter;4;Heat Pump 1;0,90;15,00;0,00;698,82
08-03-2024 20:00;Winter;3;Gas Motor 1;3,50;100,00;650,00;1654,62
08-03-2024 20:00;Winter;1;Gas Boiler 2;3,00;100,00;130,00;1680,00
08-03-2024 20:00;Winter;4;Heat Pump 1;1,06;17,67;0,00;801,68
08-03-2024 21:00;Winter;3;Gas Motor 1;3,50;100,00;650,00;1735,12
08-03-2024 21:00;Winter;1;Gas Boiler 2;3,00;100,00;130,00;1680,00
08-03-2024 21:00;Winter;4;Heat Pump 1;1,19;19,83;0,00;863,15
08-03-2024 22:00;Winter;3;Gas Motor 1;3,50;100,00;650,00;1739,74
08-03-2024 22:00;Winter;1;Gas Boiler 2;3,00;100,00;130,00;1680,00
08-03-2024 22:00;Winter;4;Heat Pump 1;1,16;19,33;0,00;839,33
08-03-2024 23:00;Winter;3;Gas Motor 1;3,50;100,00;650,00;1809,40
08-03-2024 23:00;Winter;1;Gas Boiler 2;3,00;100,00;130,00;1680,00
08-03-2024 23:00;Winter;4;Heat Pump 1;1,04;17,33;0,00;724,64
09-03-2024 00:00;Winter;3;Gas Motor 1;3,50;100,00;650,00;1865,19
09-03-2024 00:00;Winter;1;Gas Boiler 2;3,00;100,00;130,00;1680,00
09-03-2024 00:00;Winter;4;Heat Pump 1;1,08;18,00;0,00;729,33
09-03-2024 01:00;Winter;3;Gas Motor 1;3,50;100,00;650,00;1933,89
09-03-2024 01:00;Winter;1;Gas Boiler 2;3,00;100,00;130,00;1680,00
09-03-2024 01:00;Winter;4;Heat Pump 1;1,18;19,67;0,00;765,69
09-03-2024 02:00;Winter;1;Gas Boiler 2;3,00;100,00;130,00;1680,00
09-03-2024 02:00;Winter;3;Gas Motor 1;3,50;100,00;650,00;1962,51
09-03-2024 02:00;Winter;4;Heat Pump 1;1,21;20,17;0,00;771,83
09-03-2024 03:00;Winter;1;Gas Boiler 2;3,00;100,00;130,00;1680,00
09-03-2024 03:00;Winter;3;Gas Motor 1;3,50;100,00;650,00;1963,08
09-03-2024 03:00;Winter;4;Heat Pump 1;1,20;20,00;0,00;765,19
09-03-2024 04:00;Winter;3;Gas Motor 1;3,50;100,00;650,00;1948,78
09-03-2024 04:00;Winter;1;Gas Boiler 2;3,00;100,00;130,00;1680,00
09-03-2024 04:00;Winter;4;Heat Pump 1;1,66;27,67;0,00;1067,65
09-03-2024 05:00;Winter;3;Gas Motor 1;3,50;100,00;650,00;1858,23
09-03-2024 05:00;Winter;1;Gas Boiler 2;3,00;100,00;130,00;1680,00
09-03-2024 05:00;Winter;4;Heat Pump 1;1,95;32,50;0,00;1322,08
09-03-2024 06:00;Winter;3;Gas Motor 1;3,50;100,00;650,00;1829,00
09-03-2024 06:00;Winter;1;Gas Boiler 2;3,00;100,00;130,00;1680,00
09-03-2024 06:00;Winter;4;Heat Pump 1;2,01;33,50;0,00;1385,35
09-03-2024 07:00;Winter;3;Gas Motor 1;3,50;100,00;650,00;1673,44
09-03-2024 07:00;Winter;1;Gas Boiler 2;3,00;100,00;130,00;1680,00
09-03-2024 07:00;Winter;4;Heat Pump 1;1,29;21,50;0,00;966,29
09-03-2024 08:00;Winter;3;Gas Motor 1;3,50;100,00;650,00;1463,88
09-03-2024 08:00;Winter;1;Gas Boiler 2;3,00;100,00;130,00;1680,00
09-03-2024 08:00;Winter;4;Heat Pump 1;1,14;19,00;0,00;945,81
09-03-2024 09:00;Winter;3;Gas Motor 1;3,50;100,00;650,00;1377,59
09-03-2024 09:00;Winter;1;Gas Boiler 2;3,00;100,00;130,00;1680,00
09-03-2024 09:00;Winter;4;Heat Pump 1;1,21;20,17;0,00;1044,05
09-03-2024 10:00;Winter;3;Gas Motor 1;3,50;100,00;650,00;1433,31
09-03-2024 10:00;Winter;1;Gas Boiler 2;3,00;100,00;130,00;1680,00
09-03-2024 10:00;Winter;4;Heat Pump 1;1,14;19,00;0,00;959,22
09-03-2024 11:00;Winter;3;Gas Motor 1;3,50;100,00;650,00;1601,06
09-03-2024 11:00;Winter;1;Gas Boiler 2;3,00;100,00;130,00;1680,00
09-03-2024 11:00;Winter;4;Heat Pump 1;0,49;8,17;0,00;380,68
09-03-2024 12:00;Winter;3;Gas Motor 1;3,50;100,00;650,00;1664,34
09-03-2024 12:00;Winter;1;Gas Boiler 2;2,89;96,33;125,23;1618,40
09-03-2024 12:00;Winter;4;Heat Pump 1;0,00;0,00;0,00;0,00
09-03-2024 13:00;Winter;3;Gas Motor 1;3,50;100,00;650,00;1701,29
09-03-2024 13:00;Winter;1;Gas Boiler 2;2,72;90,67;117,87;1523,20
09-03-2024 13:00;Winter;4;Heat Pump 1;0,00;0,00;0,00;0,00
09-03-2024 14:00;Winter;3;Gas Motor 1;3,50;100,00;650,00;1782,75
09-03-2024 14:00;Winter;1;Gas Boiler 2;2,78;92,67;120,47;1556,80
09-03-2024 14:00;Winter;4;Heat Pump 1;0,00;0,00;0,00;0,00
09-03-2024 15:00;Winter;3;Gas Motor 1;3,50;100,00;650,00;1786,62
09-03-2024 15:00;Winter;1;Gas Boiler 2;3,00;100,00;130,00;1680,00
09-03-2024 15:00;Winter;4;Heat Pump 1;0,28;4,67;0,00;197,55
09-03-2024 16:00;Winter;3;Gas Motor 1;3,50;100,00;650,00;1774,82
09-03-2024 16:00;Winter;1;Gas Boiler 2;3,00;100,00;130,00;1680,00
09-03-2024 16:00;Winter;4;Heat Pump 1;0,51;8,50;0,00;362,14
09-03-2024 17:00;Winter;3;Gas Motor 1;3,50;100,00;650,00;1782,38
09-03-2024 17:00;Winter;1;Gas Boiler 2;3,00;100,00;130,00;1680,00
09-03-2024 17:00;Winter;4;Heat Pump 1;0,68;11,33;0,00;480,87
09-03-2024 18:00;Winter;3;Gas Motor 1;3,50;100,00;650,00;1775,78
09-03-2024 18:00;Winter;1;Gas Boiler 2;3,00;100,00;130,00;1680,00
09-03-2024 18:00;Winter;4;Heat Pump 1;0,15;2,50;0,00;106,46
09-03-2024 19:00;Winter;3;Gas Motor 1;3,50;100,00;650,00;1804,82
09-03-2024 19:00;Winter;1;Gas Boiler 2;3,00;100,00;130,00;1680,00
09-03-2024 19:00;Winter;4;Heat Pump 1;0,22;3,67;0,00;153,68
09-03-2024 20:00;Winter;3;Gas Motor 1;3,50;100,00;650,00;1839,25
09-03-2024 20:00;Winter;1;Gas Boiler 2;3,00;100,00;130,00;1680,00
09-03-2024 20:00;Winter;4;Heat Pump 1;0,36;6,00;0,00;246,70
09-03-2024 21:00;Winter;3;Gas Motor 1;3,50;100,00;650,00;1849,52
09-03-2024 21:00;Winter;1;Gas Boiler 2;3,00;100,00;130,00;1680,00
09-03-2024 21:00;Winter;4;Heat Pump 1;0,33;5,50;0,00;224,84
09-03-2024 22:00;Winter;3;Gas Motor 1;3,50;100,00;650,00;1840,99
09-03-2024 22:00;Winter;1;Gas Boiler 2;3,00;100,00;130,00;1680,00
09-03-2024 22:00;Winter;4;Heat Pump 1;0,36;6,00;0,00;246,46
09-03-2024 23:00;Winter;3;Gas Motor 1;3,50;100,00;650,00;1852,61
09-03-2024 23:00;Winter;1;Gas Boiler 2;3,00;100,00;130,00;1680,00
09-03-2024 23:00;Winter;4;Heat Pump 1;0,28;4,67;0,00;190,44
