Date;Period;Id;Name;TotalHeat;PercentageUsed;TotalCO2;TotalCost
05-03-2024 11:00;Winter;0;Gas Boiler 1;4.00;100.00;175.00;2080.00
05-03-2024 11:00;Winter;1;Gas Boiler 2;2.41;80.33;104.43;1349.60
05-03-2024 11:00;Winter;4;Heat Pump 1;0.00;0.00;0.00;0.00
05-03-2024 12:00;Winter;0;Gas Boiler 1;4.00;100.00;175.00;2080.00
05-03-2024 12:00;Winter;1;Gas Boiler 2;2.28;76.00;98.80;1276.80
05-03-2024 12:00;Winter;4;Heat Pump 1;0.00;0.00;0.00;0.00
05-03-2024 13:00;Winter;0;Gas Boiler 1;4.00;100.00;175.00;2080.00
05-03-2024 13:00;Winter;1;Gas Boiler 2;2.26;75.33;97.93;1265.60
05-03-2024 13:00;Winter;4;Heat Pump 1;0.00;0.00;0.00;0.00
05-03-2024 14:00;Winter;0;Gas Boiler 1;4.00;100.00;175.00;2080.00
05-03-2024 14:00;Winter;1;Gas Boiler 2;2.53;84.33;109.63;1416.80
05-03-2024 14:00;Winter;4;Heat Pump 1;0.00;0.00;0.00;0.00
05-03-2024 15:00;Winter;0;Gas Boiler 1;4.00;100.00;175.00;2080.00
05-03-2024 15:00;Winter;1;Gas Boiler 2;2.48;82.67;107.47;1388.80
05-03-2024 15:00;Winter;4;Heat Pump 1;0.00;0.00;0.00;0.00
05-03-2024 16:00;Winter;0;Gas Boiler 1;4.00;100.00;175.00;2080.00
05-03-2024 16:00;Winter;1;Gas Boiler 2;2.45;81.67;106.17;1372.00
05-03-2024 16:00;Winter;4;Heat Pump 1;0.00;0.00;0.00;0.00
05-03-2024 17:00;Winter;0;Gas Boiler 1;4.00;100.00;175.00;2080.00
05-03-2024 17:00;Winter;1;Gas Boiler 2;2.14;71.33;92.73;1198.40
05-03-2024 17:00;Winter;4;Heat Pump 1;0.00;0.00;0.00;0.00
05-03-2024 18:00;Winter;0;Gas Boiler 1;4.00;100.00;175.00;2080.00
05-03-2024 18:00;Winter;1;Gas Boiler 2;2.30;76.67;99.67;1288.00
05-03-2024 18:00;Winter;4;Heat Pump 1;0.00;0.00;0.00;0.00
05-03-2024 19:00;Winter;0;Gas Boiler 1;4.00;100.00;175.00;2080.00
05-03-2024 19:00;Winter;1;Gas Boiler 2;2.17;72.33;94.03;1215.20
05-03-2024 19:00;Winter;4;Heat Pump 1;0.00;0.00;0.00;0.00
05-03-2024 20:00;Winter;0;Gas Boiler 1;4.00;100.00;175.00;2080.00
05-03-2024 20:00;Winter;1;Gas Boiler 2;2.10;70.00;91.00;1176.00
05-03-2024 20:00;Winter;4;Heat Pump 1;0.00;0.00;0.00;0.00
05-03-2024 21:00;Winter;0;Gas Boiler 1;4.00;100.00;175.00;2080.00
05-03-2024 21:00;Winter;1;Gas Boiler 2;2.09;69.67;90.57;1170.40
05-03-2024 21:00;Winter;4;Heat Pump 1;0.00;0.00;0.00;0.00
05-03-2024 22:00;Winter;0;Gas Boiler 1;4.00;100.00;175.00;2080.00
05-03-2024 22:00;Winter;1;Gas Boiler 2;2.09;69.67;90.57;1170.40
05-03-2024 22:00;Winter;4;Heat Pump 1;0.00;0.00;0.00;0.00
05-03-2024 23:00;Winter;0;Gas Boiler 1;4.00;100.00;175.00;2080.00
05-03-2024 23:00;Winter;1;Gas Boiler 2;2.03;67.67;87.97;1136.80
05-03-2024 23:00;Winter;4;Heat Pump 1;0.00;0.00;0.00;0.00
06-03-2024 00:00;Winter;0;Gas Boiler 1;4.00;100.00;175.00;2080.00
06-03-2024 00:00;Winter;1;Gas Boiler 2;2.08;69.33;90.13;1164.80
06-03-2024 00:00;Winter;4;Heat Pump 1;0.00;0.00;0.00;0.00
06-03-2024 01:00;Winter;0;Gas Boiler 1;4.00;100.00;175.00;2080.00
06-03-2024 01:00;Winter;1;Gas Boiler 2;2.18;72.67;94.47;1220.80
06-03-2024 01:00;Winter;4;Heat Pump 1;0.00;0.00;0.00;0.00
06-03-2024 02:00;Winter;0;Gas Boiler 1;4.00;100.00;175.00;2080.00
06-03-2024 02:00;Winter;1;Gas Boiler 2;2.26;75.33;97.93;1265.60
06-03-2024 02:00;Winter;4;Heat Pump 1;0.00;0.00;0.00;0.00
06-03-2024 03:00;Winter;0;Gas Boiler 1;4.00;100.00;175.00;2080.00
06-03-2024 03:00;Winter;1;Gas Boiler 2;2.39;79.67;103.57;1338.40
06-03-2024 03:00;Winter;4;Heat Pump 1;0.00;0.00;0.00;0.00
06-03-2024 04:00;Winter;0;Gas Boiler 1;4.00;100.00;175.00;2080.00
06-03-2024 04:00;Winter;1;Gas Boiler 2;2.96;98.67;128.27;1657.60
06-03-2024 04:00;Winter;4;Heat Pump 1;0.00;0.00;0.00;0.00
06-03-2024 05:00;Winter;0;Gas Boiler 1;4.00;100.00;175.00;2080.00
06-03-2024 05:00;Winter;1;Gas Boiler 2;3.00;100.00;130.00;1680.00
06-03-2024 05:00;Winter;4;Heat Pump 1;0.09;1.50;0.00;79.03
06-03-2024 06:00;Winter;0;Gas Boiler 1;4.00;100.00;175.00;2080.00
06-03-2024 06:00;Winter;1;Gas Boiler 2;3.00;100.00;130.00;1680.00
06-03-2024 06:00;Winter;4;Heat Pump 1;0.34;5.67;0.00;418.44
06-03-2024 07:00;Winter;0;Gas Boiler 1;4.00;100.00;175.00;2080.00
06-03-2024 07:00;Winter;1;Gas Boiler 2;2.84;94.67;123.07;1590.40
06-03-2024 07:00;Winter;4;Heat Pump 1;0.00;0.00;0.00;0.00
06-03-2024 08:00;Winter;0;Gas Boiler 1;4.00;100.00;175.00;2080.00
06-03-2024 08:00;Winter;1;Gas Boiler 2;2.94;98.00;127.40;1646.40
06-03-2024 08:00;Winter;4;Heat Pump 1;0.00;0.00;0.00;0.00
06-03-2024 09:00;Winter;0;Gas Boiler 1;4.00;100.00;175.00;2080.00
06-03-2024 09:00;Winter;1;Gas Boiler 2;2.86;95.33;123.93;1601.60
06-03-2024 09:00;Winter;4;Heat Pump 1;0.00;0.00;0.00;0.00
06-03-2024 10:00;Winter;0;Gas Boiler 1;4.00;100.00;175.00;2080.00
06-03-2024 10:00;Winter;1;Gas Boiler 2;2.73;91.00;118.30;1528.80
06-03-2024 10:00;Winter;4;Heat Pump 1;0.00;0.00;0.00;0.00
06-03-2024 11:00;Winter;0;Gas Boiler 1;4.00;100.00;175.00;2080.00
06-03-2024 11:00;Winter;1;Gas Boiler 2;2.46;82.00;106.60;1377.60
06-03-2024 11:00;Winter;4;Heat Pump 1;0.00;0.00;0.00;0.00
06-03-2024 12:00;Winter;0;Gas Boiler 1;4.00;100.00;175.00;2080.00
06-03-2024 12:00;Winter;1;Gas Boiler 2;2.21;73.67;95.77;1237.60
06-03-2024 12:00;Winter;4;Heat Pump 1;0.00;0.00;0.00;0.00
06-03-2024 13:00;Winter;0;Gas Boiler 1;4.00;100.00;175.00;2080.00
06-03-2024 13:00;Winter;1;Gas Boiler 2;2.26;75.33;97.93;1265.60
06-03-2024 13:00;Winter;4;Heat Pump 1;0.00;0.00;0.00;0.00
06-03-2024 14:00;Winter;0;Gas Boiler 1;4.00;100.00;175.00;2080.00
06-03-2024 14:00;Winter;1;Gas Boiler 2;2.34;78.00;101.40;1310.40
06-03-2024 14:00;Winter;4;Heat Pump 1;0.00;0.00;0.00;0.00
06-03-2024 15:00;Winter;0;Gas Boiler 1;4.00;100.00;175.00;2080.00
06-03-2024 15:00;Winter;1;Gas Boiler 2;2.66;88.67;115.27;1489.60
06-03-2024 15:00;Winter;4;Heat Pump 1;0.00;0.00;0.00;0.00
06-03-2024 16:00;Winter;0;Gas Boiler 1;4.00;100.00;175.00;2080.00
06-03-2024 16:00;Winter;1;Gas Boiler 2;2.71;90.33;117.43;1517.60
06-03-2024 16:00;Winter;4;Heat Pump 1;0.00;0.00;0.00;0.00
06-03-2024 17:00;Winter;0;Gas Boiler 1;4.00;100.00;175.00;2080.00
06-03-2024 17:00;Winter;1;Gas Boiler 2;2.81;93.67;121.77;1573.60
06-03-2024 17:00;Winter;4;Heat Pump 1;0.00;0.00;0.00;0.00
06-03-2024 18:00;Winter;0;Gas Boiler 1;4.00;100.00;175.00;2080.00
06-03-2024 18:00;Winter;1;Gas Boiler 2;2.47;82.33;107.03;1383.20
06-03-2024 18:00;Winter;4;Heat Pump 1;0.00;0.00;0.00;0.00
06-03-2024 19:00;Winter;0;Gas Boiler 1;4.00;100.00;175.00;2080.00
06-03-2024 19:00;Winter;1;Gas Boiler 2;2.26;75.33;97.93;1265.60
06-03-2024 19:00;Winter;4;Heat Pump 1;0.00;0.00;0.00;0.00
06-03-2024 20:00;Winter;0;Gas Boiler 1;4.00;100.00;175.00;2080.00
06-03-2024 20:00;Winter;1;Gas Boiler 2;2.20;73.33;95.33;1232.00
06-03-2024 20:00;Winter;4;Heat Pump 1;0.00;0.00;0.00;0.00
06-03-2024 21:00;Winter;0;Gas Boiler 1;4.00;100.00;175.00;2080.00
06-03-2024 21:00;Winter;1;Gas Boiler 2;2.22;74.00;96.20;1243.20
06-03-2024 21:00;Winter;4;Heat Pump 1;0.00;0.00;0.00;0.00
06-03-2024 22:00;Winter;0;Gas Boiler 1;4.00;100.00;175.00;2080.00
06-03-2024 22:00;Winter;1;Gas Boiler 2;2.15;71.67;93.17;1204.00
06-03-2024 22:00;Winter;4;Heat Pump 1;0.00;0.00;0.00;0.00
06-03-2024 23:00;Winter;0;Gas Boiler 1;4.00;100.00;175.00;2080.00
06-03-2024 23:00;Winter;1;Gas Boiler 2;2.19;73.00;94.90;1226.40
06-03-2024 23:00;Winter;4;Heat Pump 1;0.00;0.00;0.00;0.00
07-03-2024 00:00;Winter;0;Gas Boiler 1;4.00;100.00;175.00;2080.00
07-03-2024 00:00;Winter;1;Gas Boiler 2;2.15;71.67;93.17;1204.00
07-03-2024 00:00;Winter;4;Heat Pump 1;0.00;0.00;0.00;0.00
07-03-2024 01:00;Winter;0;Gas Boiler 1;4.00;100.00;175.00;2080.00
07-03-2024 01:00;Winter;1;Gas Boiler 2;2.33;77.67;100.97;1304.80
07-03-2024 01:00;Winter;4;Heat Pump 1;0.00;0.00;0.00;0.00
07-03-2024 02:00;Winter;0;Gas Boiler 1;4.00;100.00;175.00;2080.00
07-03-2024 02:00;Winter;1;Gas Boiler 2;2.32;77.33;100.53;1299.20
07-03-2024 02:00;Winter;4;Heat Pump 1;0.00;0.00;0.00;0.00
07-03-2024 03:00;Winter;0;Gas Boiler 1;4.00;100.00;175.00;2080.00
07-03-2024 03:00;Winter;1;Gas Boiler 2;2.38;79.33;103.13;1332.80
07-03-2024 03:00;Winter;4;Heat Pump 1;0.00;0.00;0.00;0.00
07-03-2024 04:00;Winter;0;Gas Boiler 1;4.00;100.00;175.00;2080.00
07-03-2024 04:00;Winter;1;Gas Boiler 2;3.00;100.00;130.00;1680.00
07-03-2024 04:00;Winter;4;Heat Pump 1;0.02;0.33;0.00;20.91
07-03-2024 05:00;Winter;0;Gas Boiler 1;4.00;100.00;175.00;2080.00
07-03-2024 05:00;Winter;1;Gas Boiler 2;3.00;100.00;130.00;1680.00
07-03-2024 05:00;Winter;4;Heat Pump 1;0.21;3.50;0.00;234.61
07-03-2024 06:00;Winter;0;Gas Boiler 1;4.00;100.00;175.00;2080.00
07-03-2024 06:00;Winter;1;Gas Boiler 2;3.00;100.00;130.00;1680.00
07-03-2024 06:00;Winter;4;Heat Pump 1;0.40;6.67;0.00;519.24
07-03-2024 07:00;Winter;0;Gas Boiler 1;4.00;100.00;175.00;2080.00
07-03-2024 07:00;Winter;1;Gas Boiler 2;2.92;97.33;126.53;1635.20
07-03-2024 07:00;Winter;4;Heat Pump 1;0.00;0.00;0.00;0.00
07-03-2024 08:00;Winter;0;Gas Boiler 1;4.00;100.00;175.00;2080.00
07-03-2024 08:00;Winter;1;Gas Boiler 2;3.00;100.00;130.00;1680.00
07-03-2024 08:00;Winter;4;Heat Pump 1;0.06;1.00;0.00;96.10
07-03-2024 09:00;Winter;0;Gas Boiler 1;4.00;100.00;175.00;2080.00
07-03-2024 09:00;Winter;1;Gas Boiler 2;3.00;100.00;130.00;1680.00
07-03-2024 09:00;Winter;4;Heat Pump 1;0.02;0.33;0.00;28.10
07-03-2024 10:00;Winter;0;Gas Boiler 1;4.00;100.00;175.00;2080.00
07-03-2024 10:00;Winter;1;Gas Boiler 2;3.00;100.00;130.00;1680.00
07-03-2024 10:00;Winter;4;Heat Pump 1;0.12;2.00;0.00;130.78
07-03-2024 11:00;Winter;0;Gas Boiler 1;4.00;100.00;175.00;2080.00
07-03-2024 11:00;Winter;1;Gas Boiler 2;3.00;100.00;130.00;1680.00
07-03-2024 11:00;Winter;4;Heat Pump 1;0.08;1.33;0.00;87.72
07-03-2024 12:00;Winter;0;Gas Boiler 1;4.00;100.00;175.00;2080.00
07-03-2024 12:00;Winter;1;Gas Boiler 2;3.00;100.00;130.00;1680.00
07-03-2024 12:00;Winter;4;Heat Pump 1;0.08;1.33;0.00;82.48
07-03-2024 13:00;Winter;0;Gas Boiler 1;4.00;100.00;175.00;2080.00
07-03-2024 13:00;Winter;1;Gas Boiler 2;3.00;100.00;130.00;1680.00
07-03-2024 13:00;Winter;4;Heat Pump 1;0.00;0.00;0.00;0.00
07-03-2024 14:00;Winter;0;Gas Boiler 1;4.00;100.00;175.00;2080.00
07-03-2024 14:00;Winter;1;Gas Boiler 2;2.64;88.00;114.40;1478.40
07-03-2024 14:00;Winter;4;Heat Pump 1;0.00;0.00;0.00;0.00
07-03-2024 15:00;Winter;0;Gas Boiler 1;4.00;100.00;175.00;2080.00
07-03-2024 15:00;Winter;1;Gas Boiler 2;3.00;100.00;130.00;1680.00
07-03-2024 15:00;Winter;4;Heat Pump 1;0.09;1.50;0.00;94.10
07-03-2024 16:00;Winter;0;Gas Boiler 1;4.00;100.00;175.00;2080.00
07-03-2024 16:00;Winter;1;Gas Boiler 2;3.00;100.00;130.00;1680.00
07-03-2024 16:00;Winter;4;Heat Pump 1;0.07;1.17;0.00;83.82
07-03-2024 17:00;Winter;0;Gas Boiler 1;4.00;100.00;175.00;2080.00
07-03-2024 17:00;Winter;1;Gas Boiler 2;3.00;100.00;130.00;1680.00
07-03-2024 17:00;Winter;4;Heat Pump 1;0.03;0.50;0.00;42.20
07-03-2024 18:00;Winter;0;Gas Boiler 1;4.00;100.00;175.00;2080.00
07-03-2024 18:00;Winter;1;Gas Boiler 2;2.53;84.33;109.63;1416.80
07-03-2024 18:00;Winter;4;Heat Pump 1;0.00;0.00;0.00;0.00
07-03-2024 19:00;Winter;0;Gas Boiler 1;4.00;100.00;175.00;2080.00
07-03-2024 19:00;Winter;1;Gas Boiler 2;2.38;79.33;103.13;1332.80
07-03-2024 19:00;Winter;4;Heat Pump 1;0.00;0.00;0.00;0.00
07-03-2024 20:00;Winter;0;Gas Boiler 1;4.00;100.00;175.00;2080.00
07-03-2024 20:00;Winter;1;Gas Boiler 2;2.51;83.67;108.77;1405.60
07-03-2024 20:00;Winter;4;Heat Pump 1;0.00;0.00;0.00;0.00
07-03-2024 21:00;Winter;0;Gas Boiler 1;4.00;100.00;175.00;2080.00
07-03-2024 21:00;Winter;1;Gas Boiler 2;2.34;78.00;101.40;1310.40
07-03-2024 21:00;Winter;4;Heat Pump 1;0.00;0.00;0.00;0.00
07-03-2024 22:00;Winter;0;Gas Boiler 1;4.00;100.00;175.00;2080.00
07-03-2024 22:00;Winter;1;Gas Boiler 2;2.41;80.33;104.43;1349.60
07-03-2024 22:00;Winter;4;Heat Pump 1;0.00;0.00;0.00;0.00
07-03-2024 23:00;Winter;0;Gas Boiler 1;4.00;100.00;175.00;2080.00
07-03-2024 23:00;Winter;1;Gas Boiler 2;2.35;78.33;101.83;1316.00
07-03-2024 23:00;Winter;4;Heat Pump 1;0.00;0.00;0.00;0.00
08-03-2024 00:00;Winter;0;Gas Boiler 1;4.00;100.00;175.00;2080.00
08-03-2024 00:00;Winter;1;Gas Boiler 2;2.62;87.33;113.53;1467.20
08-03-2024 00:00;Winter;4;Heat Pump 1;0.00;0.00;0.00;0.00
08-03-2024 01:00;Winter;0;Gas Boiler 1;4.00;100.00;175.00;2080.00
08-03-2024 01:00;Winter;1;Gas Boiler 2;2.85;95.00;123.50;1596.00
08-03-2024 01:00;Winter;4;Heat Pump 1;0.00;0.00;0.00;0.00
08-03-2024 02:00;Winter;0;Gas Boiler 1;4.00;100.00;175.00;2080.00
08-03-2024 02:00;Winter;1;Gas Boiler 2;2.98;99.33;129.13;1668.80
08-03-2024 02:00;Winter;4;Heat Pump 1;0.00;0.00;0.00;0.00
08-03-2024 03:00;Winter;0;Gas Boiler 1;4.00;100.00;175.00;2080.00
08-03-2024 03:00;Winter;1;Gas Boiler 2;3.00;100.00;130.00;1680.00
08-03-2024 03:00;Winter;4;Heat Pump 1;0.04;0.67;0.00;46.44
08-03-2024 04:00;Winter;0;Gas Boiler 1;4.00;100.00;175.00;2080.00
08-03-2024 04:00;Winter;1;Gas Boiler 2;3.00;100.00;130.00;1680.00
08-03-2024 04:00;Winter;4;Heat Pump 1;0.72;12.00;0.00;825.29
08-03-2024 05:00;Winter;0;Gas Boiler 1;4.00;100.00;175.00;2080.00
08-03-2024 05:00;Winter;1;Gas Boiler 2;3.00;100.00;130.00;1680.00
08-03-2024 05:00;Winter;4;Heat Pump 1;0.85;14.17;0.00;994.10
08-03-2024 06:00;Winter;0;Gas Boiler 1;4.00;100.00;175.00;2080.00
08-03-2024 06:00;Winter;1;Gas Boiler 2;3.00;100.00;130.00;1680.00
08-03-2024 06:00;Winter;4;Heat Pump 1;1.15;19.17;0.00;1572.51
08-03-2024 07:00;Winter;0;Gas Boiler 1;4.00;100.00;175.00;2080.00
08-03-2024 07:00;Winter;1;Gas Boiler 2;3.00;100.00;130.00;1680.00
08-03-2024 07:00;Winter;4;Heat Pump 1;0.62;10.33;0.00;944.45
08-03-2024 08:00;Winter;0;Gas Boiler 1;4.00;100.00;175.00;2080.00
08-03-2024 08:00;Winter;1;Gas Boiler 2;3.00;100.00;130.00;1680.00
08-03-2024 08:00;Winter;4;Heat Pump 1;0.55;9.17;0.00;917.83
08-03-2024 09:00;Winter;0;Gas Boiler 1;4.00;100.00;175.00;2080.00
08-03-2024 09:00;Winter;1;Gas Boiler 2;3.00;100.00;130.00;1680.00
08-03-2024 09:00;Winter;4;Heat Pump 1;0.60;10.00;0.00;821.82
08-03-2024 10:00;Winter;0;Gas Boiler 1;4.00;100.00;175.00;2080.00
08-03-2024 10:00;Winter;1;Gas Boiler 2;3.00;100.00;130.00;1680.00
08-03-2024 10:00;Winter;4;Heat Pump 1;0.75;12.50;0.00;759.38
08-03-2024 11:00;Winter;0;Gas Boiler 1;4.00;100.00;175.00;2080.00
08-03-2024 11:00;Winter;1;Gas Boiler 2;3.00;100.00;130.00;1680.00
08-03-2024 11:00;Winter;4;Heat Pump 1;0.06;1.00;0.00;56.58
08-03-2024 12:00;Winter;0;Gas Boiler 1;4.00;100.00;175.00;2080.00
08-03-2024 12:00;Winter;1;Gas Boiler 2;2.68;89.33;116.13;1500.80
08-03-2024 12:00;Winter;4;Heat Pump 1;0.00;0.00;0.00;0.00
08-03-2024 13:00;Winter;0;Gas Boiler 1;4.00;100.00;175.00;2080.00
08-03-2024 13:00;Winter;1;Gas Boiler 2;2.73;91.00;118.30;1528.80
08-03-2024 13:00;Winter;4;Heat Pump 1;0.00;0.00;0.00;0.00
08-03-2024 14:00;Winter;0;Gas Boiler 1;4.00;100.00;175.00;2080.00
08-03-2024 14:00;Winter;1;Gas Boiler 2;2.84;94.67;123.07;1590.40
08-03-2024 14:00;Winter;4;Heat Pump 1;0.00;0.00;0.00;0.00
08-03-2024 15:00;Winter;0;Gas Boiler 1;4.00;100.00;175.00;2080.00
08-03-2024 15:00;Winter;1;Gas Boiler 2;3.00;100.00;130.00;1680.00
08-03-2024 15:00;Winter;4;Heat Pump 1;0.30;5.00;0.00;297.93
08-03-2024 16:00;Winter;0;Gas Boiler 1;4.00;100.00;175.00;2080.00
08-03-2024 16:00;Winter;1;Gas Boiler 2;3.00;100.00;130.00;1680.00
08-03-2024 16:00;Winter;4;Heat Pump 1;0.39;6.50;0.00;395.17
08-03-2024 17:00;Winter;0;Gas Boiler 1;4.00;100.00;175.00;2080.00
08-03-2024 17:00;Winter;1;Gas Boiler 2;3.00;100.00;130.00;1680.00
08-03-2024 17:00;Winter;4;Heat Pump 1;0.68;11.33;0.00;687.55
08-03-2024 18:00;Winter;0;Gas Boiler 1;4.00;100.00;175.00;2080.00
08-03-2024 18:00;Winter;1;Gas Boiler 2;3.00;100.00;130.00;1680.00
08-03-2024 18:00;Winter;4;Heat Pump 1;0.38;6.33;0.00;313.58
08-03-2024 19:00;Winter;0;Gas Boiler 1;4.00;100.00;175.00;2080.00
08-03-2024 19:00;Winter;1;Gas Boiler 2;3.00;100.00;130.00;1680.00
08-03-2024 19:00;Winter;4;Heat Pump 1;0.40;6.67;0.00;310.59
08-03-2024 20:00;Winter;0;Gas Boiler 1;4.00;100.00;175.00;2080.00
08-03-2024 20:00;Winter;1;Gas Boiler 2;3.00;100.00;130.00;1680.00
08-03-2024 20:00;Winter;4;Heat Pump 1;0.56;9.33;0.00;423.53
08-03-2024 21:00;Winter;0;Gas Boiler 1;4.00;100.00;175.00;2080.00
08-03-2024 21:00;Winter;1;Gas Boiler 2;3.00;100.00;130.00;1680.00
08-03-2024 21:00;Winter;4;Heat Pump 1;0.69;11.50;0.00;500.48
08-03-2024 22:00;Winter;0;Gas Boiler 1;4.00;100.00;175.00;2080.00
08-03-2024 22:00;Winter;1;Gas Boiler 2;3.00;100.00;130.00;1680.00
08-03-2024 22:00;Winter;4;Heat Pump 1;0.66;11.00;0.00;477.55
08-03-2024 23:00;Winter;0;Gas Boiler 1;4.00;100.00;175.00;2080.00
08-03-2024 23:00;Winter;1;Gas Boiler 2;3.00;100.00;130.00;1680.00
08-03-2024 23:00;Winter;4;Heat Pump 1;0.54;9.00;0.00;376.26
09-03-2024 00:00;Winter;0;Gas Boiler 1;4.00;100.00;175.00;2080.00
09-03-2024 00:00;Winter;1;Gas Boiler 2;3.00;100.00;130.00;1680.00
09-03-2024 00:00;Winter;4;Heat Pump 1;0.58;9.67;0.00;391.68
09-03-2024 01:00;Winter;0;Gas Boiler 1;4.00;100.00;175.00;2080.00
09-03-2024 01:00;Winter;1;Gas Boiler 2;3.00;100.00;130.00;1680.00
09-03-2024 01:00;Winter;4;Heat Pump 1;0.68;11.33;0.00;441.25
09-03-2024 02:00;Winter;0;Gas Boiler 1;4.00;100.00;175.00;2080.00
09-03-2024 02:00;Winter;1;Gas Boiler 2;3.00;100.00;130.00;1680.00
09-03-2024 02:00;Winter;4;Heat Pump 1;0.71;11.83;0.00;452.89
09-03-2024 03:00;Winter;0;Gas Boiler 1;4.00;100.00;175.00;2080.00
09-03-2024 03:00;Winter;1;Gas Boiler 2;3.00;100.00;130.00;1680.00
09-03-2024 03:00;Winter;4;Heat Pump 1;0.70;11.67;0.00;446.36
09-03-2024 04:00;Winter;0;Gas Boiler 1;4.00;100.00;175.00;2080.00
09-03-2024 04:00;Winter;1;Gas Boiler 2;3.00;100.00;130.00;1680.00
09-03-2024 04:00;Winter;4;Heat Pump 1;1.16;19.33;0.00;746.07
09-03-2024 05:00;Winter;0;Gas Boiler 1;4.00;100.00;175.00;2080.00
09-03-2024 05:00;Winter;1;Gas Boiler 2;3.00;100.00;130.00;1680.00
09-03-2024 05:00;Winter;4;Heat Pump 1;1.45;24.17;0.00;983.09
09-03-2024 06:00;Winter;0;Gas Boiler 1;4.00;100.00;175.00;2080.00
09-03-2024 06:00;Winter;1;Gas Boiler 2;3.00;100.00;130.00;1680.00
09-03-2024 06:00;Winter;4;Heat Pump 1;1.51;25.17;0.00;1040.74
09-03-2024 07:00;Winter;0;Gas Boiler 1;4.00;100.00;175.00;2080.00
09-03-2024 07:00;Winter;1;Gas Boiler 2;3.00;100.00;130.00;1680.00
09-03-2024 07:00;Winter;4;Heat Pump 1;0.79;13.17;0.00;591.76
09-03-2024 08:00;Winter;0;Gas Boiler 1;4.00;100.00;175.00;2080.00
09-03-2024 08:00;Winter;1;Gas Boiler 2;3.00;100.00;130.00;1680.00
09-03-2024 08:00;Winter;4;Heat Pump 1;0.64;10.67;0.00;530.98
09-03-2024 09:00;Winter;0;Gas Boiler 1;4.00;100.00;175.00;2080.00
09-03-2024 09:00;Winter;1;Gas Boiler 2;3.00;100.00;130.00;1680.00
09-03-2024 09:00;Winter;4;Heat Pump 1;0.71;11.83;0.00;612.62
09-03-2024 10:00;Winter;0;Gas Boiler 1;4.00;100.00;175.00;2080.00
09-03-2024 10:00;Winter;1;Gas Boiler 2;3.00;100.00;130.00;1680.00
09-03-2024 10:00;Winter;4;Heat Pump 1;0.64;10.67;0.00;538.51
09-03-2024 11:00;Winter;0;Gas Boiler 1;4.00;100.00;175.00;2080.00
09-03-2024 11:00;Winter;1;Gas Boiler 2;2.99;99.67;129.57;1674.40
09-03-2024 11:00;Winter;4;Heat Pump 1;0.00;0.00;0.00;0.00
09-03-2024 12:00;Winter;0;Gas Boiler 1;4.00;100.00;175.00;2080.00
09-03-2024 12:00;Winter;1;Gas Boiler 2;2.39;79.67;103.57;1338.40
09-03-2024 12:00;Winter;4;Heat Pump 1;0.00;0.00;0.00;0.00
09-03-2024 13:00;Winter;0;Gas Boiler 1;4.00;100.00;175.00;2080.00
09-03-2024 13:00;Winter;1;Gas Boiler 2;2.22;74.00;96.20;1243.20
09-03-2024 13:00;Winter;4;Heat Pump 1;0.00;0.00;0.00;0.00
09-03-2024 14:00;Winter;0;Gas Boiler 1;4.00;100.00;175.00;2080.00
09-03-2024 14:00;Winter;1;Gas Boiler 2;2.28;76.00;98.80;1276.80
09-03-2024 14:00;Winter;4;Heat Pump 1;0.00;0.00;0.00;0.00
09-03-2024 15:00;Winter;0;Gas Boiler 1;4.00;100.00;175.00;2080.00
09-03-2024 15:00;Winter;1;Gas Boiler 2;2.78;92.67;120.47;1556.80
09-03-2024 15:00;Winter;4;Heat Pump 1;0.00;0.00;0.00;0.00
09-03-2024 16:00;Winter;0;Gas Boiler 1;4.00;100.00;175.00;2080.00
09-03-2024 16:00;Winter;1;Gas Boiler 2;3.00;100.00;130.00;1680.00
09-03-2024 16:00;Winter;4;Heat Pump 1;0.01;0.17;0.00;7.10
09-03-2024 17:00;Winter;0;Gas Boiler 1;4.00;100.00;175.00;2080.00
09-03-2024 17:00;Winter;1;Gas Boiler 2;3.00;100.00;130.00;1680.00
09-03-2024 17:00;Winter;4;Heat Pump 1;0.18;3.00;0.00;127.29
09-03-2024 18:00;Winter;0;Gas Boiler 1;4.00;100.00;175.00;2080.00
09-03-2024 18:00;Winter;1;Gas Boiler 2;2.65;88.33;114.83;1484.00
09-03-2024 18:00;Winter;4;Heat Pump 1;0.00;0.00;0.00;0.00
09-03-2024 19:00;Winter;0;Gas Boiler 1;4.00;100.00;175.00;2080.00
09-03-2024 19:00;Winter;1;Gas Boiler 2;2.72;90.67;117.87;1523.20
09-03-2024 19:00;Winter;4;Heat Pump 1;0.00;0.00;0.00;0.00
09-03-2024 20:00;Winter;0;Gas Boiler 1;4.00;100.00;175.00;2080.00
09-03-2024 20:00;Winter;1;Gas Boiler 2;2.86;95.33;123.93;1601.60
09-03-2024 20:00;Winter;4;Heat Pump 1;0.00;0.00;0.00;0.00
09-03-2024 21:00;Winter;0;Gas Boiler 1;4.00;100.00;175.00;2080.00
09-03-2024 21:00;Winter;1;Gas Boiler 2;2.83;94.33;122.63;1584.80
09-03-2024 21:00;Winter;4;Heat Pump 1;0.00;0.00;0.00;0.00
09-03-2024 22:00;Winter;0;Gas Boiler 1;4.00;100.00;175.00;2080.00
